8.3 (D)(3DRel)	Time
0.000898596	418078.2207
0.00092284	418117.4686
0.000947355	418159.0839
0.00090409	418199.1325
0.00088937	418237.508
0.000835922	418279.2569
0.00080329	418326.1614
0.00075442	418357.682
0.000729849	418398.186
0.000708914	418438.9909
0.000663393	418478.5665
0.000667772	418523.9535
0.000647822	418559.0039
0.000657	418598.3611
0.000650289	418639.0396
0.000631947	418683.1793
0.00063161	418718.2751
0.000635531	418764.496
0.000643244	418798.3445
0.000649902	418838.6764
0.000641777	418878.5772
0.000653065	418919.3513
0.000644058	418959.2204
0.000695815	418998.5863
0.000753404	419038.8114
0.000814365	419078.386
0.000847518	419117.4652
0.000892007	419158.8157
0.000958559	419198.1904
0.000943424	419237.5334
0.000943904	419279.1745
0.00094894	419317.6764
0.000925496	419359.3536
0.000943833	419405.5081
0.000938624	419438.6266
0.000936813	419478.4528
0.000920681	419518.6609
0.000912007	419558.7996
0.000893621	419598.5976
0.000900748	419637.9498
0.00125218	419679.3681
0.001566934	419719.838
0.001874966	419761.1958
0.002292602	419799.4119
0.002777767	419838.4935
0.002987141	419887.6181
0.003101133	419919.225
0.00329606	419966.8619
0.003423287	419998.9291
0.003553522	420038.3336
0.003681998	420085.8276
0.003726371	420118.6794
0.003765519	420158.5144
0.003755506	420197.8476
0.003734038	420238.5837
0.003735223	420278.13
0.003718222	420318.3395
0.003692543	420359.1887
0.003716557	420399.9366
0.003768608	420438.2156
0.003821551	420485.2683
0.003914308	420518.4404
0.003979239	420558.9503
0.004023319	420598.2616
0.004112549	420638.1809
0.0042833	420679.6421
0.004343764	420719.2504
0.004429447	420763.8338
0.004482401	420798.5376
0.004507125	420838.0239
0.004527689	420878.6279
0.004532551	420918.5765
0.004543869	420958.5865
0.004527214	421000.5719
0.004522306	421042.0141
0.00452887	421079.0326
0.00452449	421119.2265
0.00452449	421157.6991
0.004516489	421197.832
0.004508336	421237.8928
0.004483461	421278.5153
0.004432844	421318.715
0.004384483	421357.5864
0.004334222	421399.212
0.004284055	421438.3599
0.004090997	421478.2241
0.003973758	421518.3054
0.003973758	421557.7332
0.003730807	421600.1462
0.003641363	421637.8411
0.003561632	421679.4612
0.003434385	421725.1155
0.003429409	421757.96
0.003437553	421799.2349
0.00344757	421838.1307
0.00350982	421879.2837
0.003528329	421918.5999
0.00351921	421958.1643
0.003563729	421998.6975
0.003628453	422038.1775
0.003672147	422078.8429
0.003832665	422126.0566
0.00384615	422158.5227
0.003903764	422205.8163
0.003940256	422237.4997
0.003949821	422279.5929
0.003982081	422318.1308
0.003995451	422357.4801
0.00400163	422399.309
0.00401292	422437.6962
0.004023203	422482.4303
0.004062385	422519.7146
0.004051828	422557.6118
0.004033166	422598.3577
0.003931126	422637.9571
0.003774056	422680.3628
0.003588408	422718.675
0.003344156	422758.511
0.002663491	422804.7567
0.002415678	422838.1049
0.002146988	422879.8762
0.001853839	422918.9919
0.001562228	422960.221
0.001382318	423000.6894
0.001257978	423038.2278
0.000956757	423080.3921
0.000855594	423118.8769
0.000796882	423159.2287
0.000776476	423197.8978
0.000779649	423244.3327
0.000793463	423277.975
0.000844829	423317.4774
0.000883159	423359.0327
0.000839004	423399.0666
0.000737788	423439.1679
0.000459325	423478.2207
0.001101092	423518.4234
0.002024397	423565.7448
0.002909685	423599.7498
0.003604685	423637.9552
0.004404168	423679.5046
0.004923514	423719.1056
0.005031492	423758.4061
0.005014029	423798.3547
0.004943757	423838.2536
0.004984905	423879.2862
0.004938657	423918.6199
0.004866329	423958.3544
0.004846809	423998.6068
0.004889072	424038.1561
0.004975126	424082.5878
0.004996976	424118.7925
0.005030878	424159.1663
0.005069192	424202.2035
0.005121772	424237.4217
0.005402006	424278.8483
0.005510095	424317.9572
0.005641316	424358.5992
0.005748369	424397.9042
0.005862878	424437.6567
0.005919261	424478.287
0.005931921	424521.607
0.005955075	424558.725
0.005924513	424598.2504
0.005974387	424644.5736
0.006005067	424678.6645
0.006075439	424718.5155
0.006107607	424758.8937
0.006085593	424799.3992
0.006057195	424837.884
0.006023189	424878.6186
0.005806298	424918.5009
0.005655795	424965.5307
0.00565253	424999.6401
0.005640231	425038.3087
0.005734803	425086.7931
0.005785754	425119.5332
0.005753514	425159.1141
0.005714219	425198.7029
0.005639412	425238.4477
0.005181282	425279.0487
0.004936744	425317.8972
0.004704619	425357.5479
0.004493536	425405.2774
0.004257703	425438.2063
0.003992829	425484.5071
0.003953862	425518.4731
0.003980763	425557.6688
0.003853496	425598.0056
0.003919634	425637.6212
0.003836819	425678.642
0.003797623	425725.2647
0.003655486	425758.9683
0.003495438	425805.0566
0.003391882	425838.1902
0.003303988	425879.2735
0.003230362	425917.9426
0.003039607	425958.8391
0.002942807	425998.5478
0.002865931	426038.9923
0.002784795	426079.6046
0.002828943	426125.5236
0.002818909	426158.333
0.002845758	426198.7214
0.002872099	426238.5447
0.002875804	426278.9765
0.002879381	426325.4309
0.002934045	426357.3534
0.002951525	426398.618
0.002995476	426437.468
0.003056045	426478.3465
0.003211765	426518.3936
0.003224981	426558.2023
0.003334881	426605.0746
0.003384835	426638.5627
0.003427502	426678.821
0.003461849	426721.1038
0.003461849	426757.9307
0.003598227	426799.1876
0.003654768	426843.7803
0.003692619	426879.708
0.003713007	426918.0942
0.003703683	426958.8586
0.003619517	427000.0882
0.003591554	427038.1453
0.003489716	427078.7371
0.003395553	427118.9115
0.003325299	427158.528
0.003332551	427198.7609
0.003316614	427238.8958
0.003291539	427279.0077
0.003259526	427319.3835
0.003215821	427358.3695
0.003141998	427404.4217
0.003070843	427438.7032
0.002948784	427477.9769
0.002877299	427518.2732
0.002763365	427557.7171
0.002606055	427597.9549
0.002463105	427637.5831
0.002287264	427684.4973
0.002270606	427718.4068
0.002301515	427758.7655
0.002297244	427798.2499
0.002241454	427837.7879
0.002193327	427886.1138
0.00218569	427920.0993
0.002167603	427958.1292
0.0021466	427998.7268
0.002129954	428039.1713
0.002200539	428081.9227
0.002250575	428118.8135
0.002297278	428158.4958
0.002347843	428207.1543
0.002364994	428238.4189
0.002376487	428279.4247
0.002365995	428325.9415
0.002366118	428358.2452
0.002408586	428399.0111
0.002398962	428438.2112
0.002421575	428478.1729
0.002462672	428518.4024
0.002472171	428557.4216
0.002433867	428598.5586
0.002405879	428641.094
0.002397234	428677.7
0.002415017	428718.9822
0.002424021	428759.8139
0.002462755	428798.2348
0.002461557	428838.8339
0.002464208	428881.8769
0.002437386	428919.7448
0.002444841	428958.2545
0.002439637	428999.3158
0.002421824	429038.1673
0.002381238	429079.2062
0.002389306	429118.577
0.002411904	429159.1137
0.002390515	429198.5873
0.002394652	429238.1122
0.002444463	429278.9356
0.002432201	429318.8335
0.002472178	429358.1745
0.002435985	429400.1633
0.002454524	429444.3849
0.00244677	429477.4137
0.002453454	429517.868
0.002462563	429558.3988
0.002430674	429597.8374
0.00242654	429637.3983
0.002422509	429678.2207
0.002425111	429718.8393
0.002411606	429757.7332
0.002382673	429798.7399
0.002348532	429837.9079
0.002270873	429879.2325
0.002206594	429918.22
0.00212388	429958.7421
0.0020299	429998.7565
0.001966858	430037.8913
0.001930203	430079.3637
0.001846808	430118.419
0.001850941	430158.1555
0.001803579	430199.409
0.00177681	430238.3238
0.001668312	430280.3541
0.001635154	430318.6238
0.001615951	430359.1449
0.001609587	430399.0223
0.00159272	430438.8973
0.001588161	430481.8174
0.001572205	430517.9343
0.001566453	430557.4041
0.001533243	430603.9243
0.001494366	430638.5949
0.001471308	430678.564
0.001440976	430717.9801
0.00139525	430758.6914
0.00133147	430804.2759
0.001282935	430837.5821
0.001219001	430878.9361
0.001180518	430919.0724
0.001067637	430959.1405
0.001029329	430998.5454
0.001010751	431038.0512
0.001000521	431078.4129
0.000987013	431118.023
0.000973015	431159.3224
0.000980636	431198.5195
0.001021167	431238.0137
0.00105001	431281.5004
0.001112217	431318.0786
0.001263966	431359.3433
0.001335026	431398.7921
0.001414542	431438.9304
0.001460203	431478.7966
0.001461708	431519.4493
0.00149103	431558.3369
0.00150602	431597.7671
0.001527127	431637.3549
0.001525266	431678.3412
0.001562979	431718.458
0.001641477	431765.5488
0.001677478	431798.8565
0.001691305	431839.7764
0.001709519	431878.3504
0.001807078	431918.9461
0.001874971	431957.7376
0.00189602	431999.4285
0.001935847	432040.5722
0.002010272	432078.4172
0.002062503	432118.3273
0.002094305	432157.9468
0.002159789	432198.3191
0.002215933	432238.9007
0.002271428	432286.3493
0.002288833	432318.6223
0.002351371	432358.0984
0.002404342	432400.3944
0.002455199	432438.4394
0.002508072	432482.7458
0.00257276	432518.7481
0.002593298	432558.2535
0.002643751	432598.3094
0.002668276	432637.4295
0.002752178	432678.0276
0.002856842	432718.1376
0.002907667	432757.4689
0.00290329	432797.8486
0.002907326	432838.6154
0.002897714	432878.9522
0.002868397	432918.0699
0.002808599	432957.7469
0.002806847	432999.2773
0.002805973	433038.0078
0.00279046	433078.3748
0.002774822	433118.4156
0.002702591	433164.0781
0.002647019	433198.2874
0.002577571	433237.884
0.002520325	433279.0926
0.002412204	433325.2037
0.002365888	433357.9756
0.002321585	433403.9828
0.00226506	433438.3033
0.002243872	433484.2979
0.002186232	433518.7969
0.002151932	433559.2151
0.002109255	433598.6463
0.002058367	433637.2847
0.002032867	433677.8999
0.002025604	433718.575
0.002019759	433757.4777
0.002021081	433798.0402
0.002022508	433838.613
0.002068487	433877.9555
0.002094446	433918.144
0.002124533	433964.3122
0.002130284	433998.4059
0.002152118	434038.9392
0.002160182	434078.8327
0.002174783	434123.5985
0.002194743	434159.3394
0.002223709	434199.4402
0.002252502	434238.1741
0.00228866	434279.4378
0.002355695	434326.9913
0.002355695	434357.9195
0.002394832	434398.6868
0.002423516	434439.0562
0.002422554	434478.8741
0.00240007	434519.5439
0.002391542	434563.7806
0.002367093	434599.151
0.002371497	434638.5291
0.002274306	434678.7166
0.002225258	434722.3146
0.002148162	434757.4353
0.002121363	434798.3664
0.002095307	434837.5514
0.002051088	434878.3821
0.002084989	434919.0924
0.002077215	434957.6318
0.002087553	435001.1888
0.002103822	435037.9596
0.002155159	435081.1815
0.002221994	435118.1523
0.002240538	435157.9902
0.002331955	435198.364
0.002393709	435238.0517
0.002405743	435278.4089
0.002471878	435318.8252
0.002537072	435358.2233
0.002600271	435398.4474
0.002660947	435438.5618
0.002716623	435479.5217
0.002782833	435518.7047
0.002806379	435559.2687
0.002853458	435598.6619
0.00289373	435638.5408
0.002918625	435678.8254
0.00295819	435728.3084
0.002979252	435757.2934
0.003012088	435797.9856
0.0030351	435837.7167
0.003052674	435880.2955
0.003043148	435917.9714
0.003040061	435957.4533
0.003035915	435997.9856
0.003004164	436037.5631
0.002881283	436082.4367
0.002806652	436118.4156
0.002763266	436158.8586
0.002735464	436198.1538
0.00265496	436238.1102
0.002621565	436279.1994
0.002568375	436318.0879
0.002525853	436358.9903
0.002556228	436399.5713
0.002609732	436438.3921
0.002674294	436478.5669
0.002787266	436524.1139
0.00287156	436558.1608
0.002974812	436598.9184
0.003057033	436639.203
0.003104267	436678.6918
0.003079096	436722.5711
0.003102568	436758.3383
0.003072797	436798.185
0.002938879	436838.2555
0.002789206	436877.9881
0.002411726	436923.9837
0.002270613	436957.4265
0.002213751	436998.1129
0.00206315	437037.6353
0.001841939	437078.1232
0.001712531	437119.0856
0.001622853	437157.9068
0.001543667	437198.4011
0.001472237	437238.6773
0.001450173	437278.4236
0.001368738	437318.3907
0.001306204	437358.8489
0.001287156	437399.9819
0.00126088	437438.2117
0.0012278	437479.0131
0.001171207	437519.5537
0.001155697	437558.0068
0.001154147	437604.6903
0.001182315	437638.2404
0.0012194	437678.741
0.001284421	437718.6925
0.001274664	437758.2584
0.001277487	437798.7024
0.001293322	437838.4365
0.001362079	437879.4061
0.001409287	437918.361
0.00147697	437957.9058
0.001530986	437997.8457
0.001538599	438037.4734
0.001544266	438078.448
0.001546346	438118.1927
0.001535095	438157.7157
0.001523434	438203.7463
0.001501313	438237.9098
0.001490181	438279.9513
0.001459644	438318.0304
0.001431418	438359.2058
0.001430153	438398.8521
0.001439108	438438.0166
0.001450069	438479.3964
0.001425707	438518.5955
0.001468021	438558.1672
0.001538395	438598.5678
0.001619584	438638.2726
0.001715551	438686.5249
0.0017052	438719.5093
0.001735148	438761.2124
0.001770462	438798.7302
0.001834542	438839.4541
0.001861488	438878.2934
0.00189502	438917.9709
0.001935272	438958.7933
0.001948589	438997.9285
0.001966274	439037.5651
0.00190565	439078.1042
0.001903825	439118.8184
0.001898219	439162.6957
0.001909534	439198.2782
0.001942435	439237.7309
0.001939292	439278.6571
0.001959443	439318.3146
0.001960759	439363.1428
0.001959079	439398.7531
0.001953698	439438.7515
0.001962218	439478.6484
0.001969043	439518.6843
0.001989806	439561.8351
0.001998024	439598.7677
0.001972557	439639.1347
0.001911578	439684.391
0.001852081	439719.6156
0.001815462	439758.1428
0.001787195	439799.0179
0.001755489	439838.4394
0.001684994	439880.7593
0.001684099	439917.866
0.0016472	439957.4289
0.001614546	439998.0451
0.001596302	440038.6105
0.001606101	440079.6251
0.00156863	440118.1766
0.001551598	440157.7493
0.001533567	440198.1143
0.001503418	440240.3781
0.001451455	440278.4494
0.001446908	440318.4556
0.001432389	440358.7699
0.001414432	440399.2056
0.001411145	440442.512
0.001400615	440478.5874
0.001396808	440522.7729
0.001376517	440557.9551
0.001342229	440598.4761
0.001320303	440640.2319
0.001222044	440680.0883
0.001195146	440718.8374
0.001166736	440758.0565
0.001159123	440798.9404
0.001146127	440839.1435
0.001164084	440879.9128
0.001155693	440918.8481
0.001165411	440957.4792
0.001182869	441006.1795
0.001204152	441038.7003
0.001224057	441078.1013
0.001307793	441118.2503
0.001293937	441157.9741
0.001274553	441202.5292
0.00125185	441237.8084
0.001222811	441279.4744
0.001137274	441325.2569
0.001110704	441357.6942
0.001054468	441401.2141
0.000998849	441438.0273
0.000967391	441478.4641
0.000928665	441524.5254
0.000885104	441557.9756
0.000848111	441604.703
0.00081638	441637.96
0.000782655	441681.992
0.000786051	441720.0715
0.000770583	441758.0199
0.000761577	441798.6297
0.000767397	441838.9587
0.000760496	441886.3727
0.000774535	441918.8632
0.000794773	441963.8811
0.000795359	441998.4513
0.000818604	442037.3959
0.000853575	442077.9852
0.000879057	442119.2382
0.000909192	442157.6762
0.000947711	442198.2738
0.000978148	442238.4394
0.001080169	442278.8517
0.001120887	442318.5224
0.00117691	442357.7425
0.001172526	442398.582
0.001165266	442442.6729
0.001144997	442479.2686
0.001145288	442518.9149
0.001158766	442559.4296
0.001168921	442598.8341
0.001170395	442638.1195
0.001178205	442679.2935
0.001184827	442718.7686
0.001175787	442758.1331
0.001181332	442801.9743
0.001186793	442838.2287
0.001172112	442879.2057
0.001147439	442919.9404
0.001161234	442958.3305
0.001147149	443003.2611
0.001109284	443038.5832
0.00108988	443085.2439
0.000977989	443119.6766
0.000892168	443157.6674
0.000853231	443205.8621
0.00080549	443238.0234
0.00066949	443280.6686
0.000593511	443318.2015
0.000572559	443357.6357
0.000541944	443399.4446
0.000532109	443438.0425
0.000494749	443485.3214
0.000523779	443518.9125
0.00054131	443559.8553
0.000568967	443599.3051
0.000603252	443639.1103
0.00062923	443678.7552
0.000698467	443718.1474
0.000644928	443759.5423
0.000584892	443799.0403
0.000508634	443838.3901
0.000459355	443879.098
0.000452854	443918.2244
0.000529696	443963.4018
0.000557147	443998.9774
0.000610188	444038.3931
0.000655815	444081.0967
0.000759775	444117.9953
0.000806986	444157.6011
0.000852301	444198.6293
0.000854745	444237.7538
0.000940002	444278.1734
0.000945766	444318.2825
0.000984978	444358.1428
0.000991418	444398.4123
0.000983845	444441.0652
0.000965886	444478.5328
0.000931668	444520.8512
0.000910183	444558.1847
0.000881526	444598.6936
0.000861976	444638.1546
0.00084935	444681.9437
0.000817269	444718.8876
0.000800692	444759.1766
0.000795147	444810.4213
0.000807681	444838.1473
0.000832561	444879.0194
0.000868346	444918.9451
0.000872207	444959.2321
0.000862553	445004.8079
0.000884982	445038.9002
0.000884982	445078.4665
0.000899465	445126.0141
0.000854738	445157.7513
0.000828774	445198.1919
0.000778206	445237.6182
0.000762159	445279.0809
0.000589741	445323.7677
0.000604492	445357.5952
0.000616451	445401.1371
0.000600539	445438.2853
0.000548147	445483.2827
0.00050829	445518.6477
0.000464302	445558.9064
0.000443772	445600.233
0.000431143	445638.08
0.000460729	445678.8834
0.000509718	445719.4245
0.000563814	445758.2837
0.000615645	445799.0286
0.00064306	445838.3131
0.0007324	445883.3656
0.000753561	445918.7813
0.000793961	445958.3305
0.000862221	445998.6951
0.000911728	446040.8619
0.000905611	446079.332
0.000980274	446118.9749
0.000988343	446158.5363
0.00100736	446198.8321
0.001005137	446237.8182
0.001011103	446278.0666
0.00100634	446318.7033
0.001010006	446357.5596
0.000977988	446399.4236
0.00096111	446437.9586
0.000921494	446480.238
0.000878269	446518.2196
0.000857421	446557.762
0.000824966	446598.4323
0.000823432	446642.7865
0.000758647	446680.2877
0.000735626	446718.7545
0.000687852	446759.0839
0.000594519	446800.9055
0.000521499	446838.0415
0.000474485	446880.2702
0.000482177	446924.249
0.000488202	446961.286
0.000486715	446998.8419
0.000506718	447045.781
0.000538573	447080.5618
0.000534492	447125.8869
0.000553897	447158.5383
0.000585398	447203.2689
0.000591767	447237.4495
0.000616402	447279.0653
0.000725651	447318.1011
0.000770629	447358.0048
0.000862834	447403.5054
0.000911789	447438.3316
0.001013135	447478.2539
0.001018764	447519.444
0.001043128	447558.8908
0.001053986	447598.4971
0.001046653	447638.9094
0.001062105	447679.587
0.00125128	447718.7272
0.001437065	447758.0482
0.001615886	447799.3426
0.001818712	447838.2399
0.001987338	447880.2556
0.002436525	447925.0384
0.002575713	447959.023
0.002708038	447999.96
0.002831073	448038.2263
0.002949973	448079.981
0.003315931	448127.1722
0.003519365	448158.7026
0.003586869	448199.0374
0.003685573	448238.591
0.00377891	448279.7436
0.004032691	448322.3146
0.004141433	448357.7727
0.004254224	448399.6732
0.004412538	448437.7474
0.004498402	448479.214
0.004686748	448518.7501
0.004738389	448558.5973
0.004756447	448598.7614
0.004815221	448638.0283
0.004881993	448679.7714
0.004913804	448718.4263
0.004962057	448757.8493
0.004961493	448801.8636
0.004971065	448837.863
0.004947256	448878.6888
0.004862865	448925.7162
0.004834467	448959.2078
0.004798384	449003.9872
0.004731062	449038.1102
0.004600339	449080.1259
0.004459322	449118.9968
0.004369084	449160.165
0.00430337	449198.8019
0.004246237	449239.221
0.004179117	449278.8264
0.004088995	449317.2721
0.004076681	449357.821
0.004025114	449398.5351
0.004008756	449437.6075
0.003902354	449478.0978
0.003846603	449523.8764
0.003744967	449558.7538
0.003667564	449599.327
0.003536686	449638.8256
0.003460552	449679.2979
0.003379183	449718.4024
0.00329311	449757.9053
0.003217635	449799.8639
0.003174337	449838.8085
0.003128012	449878.3865
0.003052604	449925.0935
0.002988263	449958.1214
0.002964906	450005.2755
0.002936859	450037.9835
0.002951819	450081.1674
0.002947051	450118.3293
0.002960355	450158.2033
0.002995074	450198.5629
0.003053335	450238.6066
0.00307911	450279.3544
0.003118693	450318.5975
0.003157868	450357.2968
0.003174258	450398.737
0.003193176	450438.1024
0.003178762	450479.2043
0.003213713	450518.8154
0.003224085	450558.4856
0.003234154	450597.8569
0.003226838	450638.0605
0.003026022	450681.0538
0.002796993	450718.1659
0.002517635	450757.6079
0.002192076	450798.1738
0.001857721	450837.7357
0.001459865	450883.664
0.000964036	450918.2956
0.000754996	450958.0375
0.000659199	450999.6581
0.000626289	451039.1318
0.000536571	451085.9495
0.000721832	451118.5794
0.000892117	451159.9582
0.001224638	451198.5273
0.001670607	451238.8236
0.002198247	451284.6958
0.003908058	451318.6789
0.00457352	451359.4057
0.005084842	451397.9232
0.005513757	451437.9308
0.005791138	451479.0546
0.006004308	451519.5039
0.005863925	451558.5417
0.005756654	451598.0578
0.0056508	451638.493
0.005525101	451685.457
0.00549995	451719.3318
0.005518382	451757.6796
0.005552935	451804.3359
0.005581864	451837.9942
0.005525799	451878.9185
0.00548066	451919.0739
0.005431633	451957.8132
0.00536999	452006.0074
0.005316748	452037.8718
0.00529181	452078.7254
0.005297203	452119.5781
0.005388796	452158.3403
0.005484235	452198.641
0.005560345	452238.2
0.005633498	452278.7527
0.005774287	452319.5922
0.005835875	452364.7691
0.005793277	452398.8531
0.005835996	452438.8495
0.005897242	452478.1593
0.005992361	452518.1908
0.006035548	452558.5885
0.00607305	452599.0998
0.00610627	452638.7641
0.006139942	452677.9891
0.006140894	452718.4307
0.006075361	452757.6186
0.00595755	452800.9459
0.005784074	452838.809
0.005537771	452879.7484
0.005291683	452924.9077
0.005351566	452958.2667
0.005318603	452998.618
0.005425049	453037.8923
0.00552015	453078.4616
0.005637228	453124.937
0.005663236	453158.4529
0.005726726	453200.393
0.005756756	453239.1396
0.005833921	453278.6532
0.005836363	453322.2039
0.005903098	453358.235
0.005935555	453398.8545
0.0059162	453446.7903
0.005892334	453478.84
0.005768395	453518.8379
0.005576272	453557.4163
0.005341645	453599.525
0.005199144	453637.4578
0.005066512	453678.4455
0.004877961	453723.4415
0.004743687	453757.506
0.004568903	453803.5001
0.004401452	453837.8533
0.004098518	453878.2758
0.004044453	453918.7437
0.003895075	453958.4963
0.003766102	453998.3133
0.00362649	454037.9415
0.003503098	454079.2438
0.003297981	454121.6543
0.003200483	454159.7519
0.003166683	454199.6406
0.003132735	454246.8839
0.003097177	454279.9064
0.002973228	454318.5204
0.002951837	454365.9515
0.002933696	454398.8701
0.002915116	454444.4288
0.00293481	454479.5441
0.002920761	454518.299
0.002928018	454557.7142
0.002971837	454597.9685
0.003004781	454637.9113
0.003034201	454677.7697
0.003053372	454718.6745
0.003085831	454759.0473
0.003105374	454805.6285
0.003120309	454837.648
0.003115751	454880.476
0.003074595	454919.0178
0.003036038	454957.7283
0.00301542	455005.057
0.002981753	455038.1058
0.002933479	455078.2963
0.002889236	455118.5828
0.002858292	455158.3691
0.002832115	455204.3997
0.00283076	455239.3049
0.0028492	455278.6664
0.002807433	455322.6832
0.002818551	455358.4524
0.002857985	455401.0444
0.002885455	455438.5193
0.002869634	455478.6464
0.002875644	455524.8356
0.002860485	455559.2848
0.003029701	455598.8248
0.003370967	455637.4983
0.003630358	455679.0994
0.004776626	455720.2515
0.005161367	455757.5855
0.005453555	455798.1592
0.005545443	455847.2233
0.005773784	455878.9292
0.00585639	455918.4375
0.005956261	455965.9969
0.006019967	455998.3708
0.006076765	456041.7981
0.006104587	456078.6523
0.006125037	456119.0812
0.006151412	456161.6858
0.006161948	456198.2938
0.006172745	456239.2391
0.006174696	456278.5508
0.006177991	456318.8135
0.00618343	456359.2083
0.00619763	456398.6936
0.006207602	456438.5359
0.006228692	456484.7612
0.006263797	456519.4718
0.006292982	456559.0059
0.006334134	456599.9088
0.006373617	456637.6992
0.006432889	456685.4999
0.006429816	456718.2074
0.006433963	456757.4826
0.006328284	456804.2198
0.006232937	456837.4778
0.006052554	456878.5167
0.005711795	456919.9584
0.005527996	456957.6664
0.005412358	457005.0736
0.005481882	457037.8908
0.005326337	457078.3119
0.00534092	457119.9155
0.005302175	457158.9878
0.005285176	457198.56
0.005220087	457237.8635
0.005180703	457279.5734
0.004980051	457322.2141
0.004957065	457358.1706
0.004931172	457398.6254
0.004910522	457445.7458
0.004794907	457478.7352
0.00470282	457518.8067
0.004574213	457558.1901
0.004524035	457598.8974
0.004474057	457639.3117
0.004460056	457678.977
0.004408174	457717.8056
0.004351878	457757.349
0.00429881	457798.0641
0.00422289	457837.8099
0.004029859	457878.2276
0.003915409	457918.7418
0.003845334	457957.5655
0.003798157	457998.3294
0.003771273	458037.6694
0.003716273	458078.4489
0.003690769	458118.34
0.003753473	458158.9581
0.003755707	458201.8236
0.003719081	458238.082
0.0036426	458280.7334
0.003557981	458318.4843
0.00343695	458357.9546
0.003416395	458399.9956
0.003389964	458438.377
0.003373871	458478.8137
0.003384684	458524.3187
0.003388199	458558.0872
0.003385711	458599.2451
0.003343572	458646.4466
0.003297344	458678.8551
0.003276202	458723.9774
0.003244686	458757.3724
0.003243423	458798.1958
0.003249363	458837.432
0.003258284	458879.058
0.003295686	458919.2397
0.003339632	458958.4637
0.003426746	458998.109
0.003488787	459038.1473
0.003565684	459078.5074
0.003680569	459117.7685
0.003846897	459159.0785
0.003890385	459198.1953
0.003935861	459238.0683
0.003919572	459278.9161
0.003903396	459317.8343
0.003912916	459358.531
0.003934303	459404.0589
0.003977987	459438.4272
0.004043142	459478.4801
0.004214783	459518.4326
0.004403688	459558.6587
0.004480087	459601.7295
0.004574347	459638.1663
0.004635211	459679.4495
0.004778055	459720.152
0.004825538	459757.2134
0.00486635	459803.6293
0.004964763	459837.7377
0.005084009	459878.543
0.005105901	459924.682
0.005131475	459957.8376
0.005095788	459998.3698
0.005049517	460037.5987
0.005022291	460080.2063
0.00497716	460123.9169
0.004915523	460157.761
0.004862698	460198.1431
0.004858487	460237.944
0.004903178	460279.0165
0.004933352	460318.4609
0.004954636	460357.9443
0.004988025	460399.9292
0.004983219	460438.0322
0.004965227	460479.7397
0.004933641	460526.2838
0.004912271	460558.0146
0.004916069	460601.8568
0.004935578	460638.3321
0.004933127	460681.6214
0.004925098	460720.5826
0.004932909	460760.5453
0.004932042	460799.9429
0.00494545	460843.7993
0.004930072	460878.9926
0.004889358	460917.4008
0.004886786	460958.1048
0.004924319	460997.9339
0.004962979	461045.1592
0.004983837	461078.8834
0.004974518	461123.1601
0.004977128	461157.9404
0.005003349	461198.0787
0.005037376	461237.8182
0.005078507	461279.5826
0.005131193	461323.6936
0.005133208	461357.7927
0.005142098	461399.3353
0.005151107	461438.4891
0.005157233	461478.526
0.005155162	461518.8291
0.005182265	461559.1127
0.005259294	461606.7471
0.005291124	461638.1975
0.005316841	461681.8637
0.005332847	461718.2513
0.005346676	461762.3241
0.005370838	461798.6702
0.005392013	461838.4438
0.005383387	461878.0145
0.00537841	461917.7831
0.005378454	461964.9578
0.005376172	461998.7848
0.005339714	462039.9939
0.005276593	462078.6757
0.005187441	462123.9783
0.005150406	462157.7235
0.005136151	462198.1767
0.0051293	462243.2907
0.005107509	462278.2519
0.005096624	462318.3585
0.005061652	462357.7595
0.005036753	462398.8633
0.004985665	462438.6349
0.004944297	462478.6323
0.004886234	462518.4678
0.004816874	462558.5895
0.004796439	462599.6728
0.004744707	462638.3111
0.00463096	462679.7119
0.004624938	462720.6225
0.004625371	462758.687
0.004625741	462798.9594
0.004635478	462839.2878
0.004670937	462879.8596
0.004841286	462918.8739
0.004922478	462957.8234
0.00500507	463001.6715
0.005034578	463037.5865
0.005113498	463079.7353
0.005113498	463117.6637
0.005167815	463158.5227
0.005209134	463198.1782
0.005261371	463237.7577
0.005286436	463278.1944
0.005305733	463317.7895
0.005313891	463359.1024
0.00528286	463398.7209
0.005260403	463438.9616
0.005254257	463478.8039
0.005235782	463518.1947
0.005194837	463558.5066
0.00519583	463598.462
0.005211219	463638.0044
0.005196826	463679.5178
0.00517702	463725.8196
0.005140647	463758.6397
0.005118931	463799.131
0.005095572	463838.2507
0.005096332	463880.3667
0.005138483	463925.0394
0.005168835	463957.3519
0.005176208	463997.8442
0.005195834	464037.3983
0.005300299	464082.9633
0.005307077	464117.8763
0.005305342	464161.2216
0.00533011	464198.0846
0.005378396	464237.8079
0.005463322	464280.297
0.005520446	464318.7642
0.005562129	464364.6496
0.005613329	464398.3879
0.005663824	464438.3311
0.005709883	464484.6051
0.005798213	464519.168
0.005915811	464559.5725
0.005974137	464598.3006
0.006031086	464638.0571
0.006088671	464678.9956
0.006125746	464718.8388
0.006178308	464760.0787
0.006205875	464798.7404
0.006223224	464838.3302
0.006227539	464878.9366
0.006266459	464918.7988
0.006279234	464958.3447
0.006294628	464997.9359
0.006297235	465038.6442
