00:08:08.4017934,Plus.jpg,StimuliStart,Image,Start IMG 21
00:08:38.3935195,Plus.jpg,StimuliEnd,Image,End IMG 21
00:08:38.3935892,Neutral\Konacnih 5\1 - 7211.jpg,StimuliStart,Image,Start IMG 22
00:08:38.4200498,Neutral\Konacnih 5\1 - 708.wav,StimuliStart,Sound,Start AUD 11
00:08:41.3973029,Neutral\Konacnih 5\1 - 708.wav,StimuliEnd,Sound,End AUD 11
00:08:41.3979520,Neutral\Konacnih 5\1 - 7211.jpg,StimuliEnd,Image,End IMG 22
00:08:41.3979973,Plus.jpg,StimuliStart,Image,Start IMG 23
00:09:26.3959059,Plus.jpg,StimuliEnd,Image,End IMG 23
00:09:26.3960059,Neutral\Konacnih 5\10 - 5820.jpg,StimuliStart,Image,Start IMG 24
00:09:26.4127048,Neutral\Konacnih 5\10 - 172.wav,StimuliStart,Sound,Start AUD 12
00:09:29.3901067,Neutral\Konacnih 5\10 - 172.wav,StimuliEnd,Sound,End AUD 12
00:09:29.3907567,Neutral\Konacnih 5\10 - 5820.jpg,StimuliEnd,Image,End IMG 24
00:09:29.3908113,Plus.jpg,StimuliStart,Image,Start IMG 25
00:10:04.3908795,Plus.jpg,StimuliEnd,Image,End IMG 25
00:10:04.3909629,Neutral\Konacnih 5\4 - 7031.jpg,StimuliStart,Image,Start IMG 26
00:10:04.4092057,Neutral\Konacnih 5\4 - 722.wav,StimuliStart,Sound,Start AUD 13
00:10:07.3961122,Neutral\Konacnih 5\4 - 722.wav,StimuliEnd,Sound,End AUD 13
00:10:07.3968104,Neutral\Konacnih 5\4 - 7031.jpg,StimuliEnd,Image,End IMG 26
00:10:07.3968499,Plus.jpg,StimuliStart,Image,Start IMG 27
00:10:32.3886580,Plus.jpg,StimuliEnd,Image,End IMG 27
00:10:32.3887306,Cyan.jpg,StimuliStart,Image,Start IMG 28
00:10:35.3949058,Cyan.jpg,StimuliEnd,Image,End IMG 28
00:10:35.3950043,Plus.jpg,StimuliStart,Image,Start IMG 29
00:11:35.4218711,Plus.jpg,StimuliEnd,Image,End IMG 29
00:11:35.4239620,,StimPlayerStop,,STOP
